153,1,11354
4187,2,7343
1844,1,42
4280,1,370
1763,1,610
852,2,17477
836,0,1036
370,2,2214
703,0,1971
2888,0,9693
5618,1,5273
5915,2,5503
16215,0,15699
1404,2,1404
11358,0,17715
22917,2,22917
4011,1,5067
21725,2,21725
4234,2,19345
26,2,810
2820,0,2158
73,1,76
504,0,2868
190,0,25
432,1,6294
753,1,1917
6246,1,5862
3382,2,19953
4548,1,2255
1787,1,461
28,2,968
1177,1,621
15714,0,16725
204,0,1057
7398,0,12619
2243,0,76
4383,2,18075
904,2,1380
11959,2,12646
25,0,302
968,2,968
4117,2,15468
455,1,3636
11228,1,8051
7297,2,9133
3252,1,3186
4926,0,5618
8205,1,8205
6434,0,315
95,0,76
88,1,5101
691,1,280
3108,1,3108
5011,0,24503
20520,1,20520
16018,2,17179
2767,2,12366
76,2,6634
5142,1,5142
8373,2,21444
3161,1,1763
22762,1,22762
570,1,158
138,1,2529
5618,0,4590
7029,1,3196
10200,1,8127
1359,2,5932
3382,0,17742
4420,1,4420
971,1,971
15760,1,15760
1255,1,1255
1818,1,729
5503,2,5503
1879,1,3975
2583,1,659
4187,0,511
1636,0,5398
4524,1,88
621,0,9479
1393,2,7550
1917,1,162
8617,2,15587
5266,2,9160
641,2,774
10360,0,1144
374,1,374
109,1,875
15483,2,5126
5067,1,1818
10932,1,10932
46,1,4855
9160,1,6208
621,1,1531
442,2,4505
1268,1,1268
5142,0,762
221,0,613
2488,1,3617
14226,0,14226
42,0,1335
17014,1,17014
2877,1,852
42,0,9384
839,1,839
2254,2,686
74,2,74
1636,2,21012
13031,1,13031
9724,2,15106
0,1,455
1917,2,5819
2756,2,186
5618,1,5618
5969,1,16204
4867,1,2199
303,1,303
10224,1,10225
736,2,13673
1985,1,5623
101,0,25
15535,2,17762
1361,2,2243
4726,0,1395
1636,2,13204
3299,0,4332
1687,1,1002
904,0,134
3315,2,3433
8721,1,6453
24586,0,24576
4031,1,4031
2156,1,14
15907,2,15587
568,1,568
571,1,571
9572,1,3882
1115,1,374
5055,1,2583
1787,2,1787
1300,1,1268
621,2,18123
100,0,1404
2254,1,184
4283,2,8070
3707,2,2057
3330,0,886
5120,0,3797
68,2,898
528,1,1563
682,2,682
4590,1,5618
19,0,93
2598,1,2598
16291,0,5090
928,2,5175
10387,1,4926
13034,0,24307
153,1,1300
7297,1,42
5364,1,1106
253,1,253
3126,1,43
1636,2,1470
1470,2,5883
83,1,83
