866,1,11075
2889,2,2889
15907,2,10860
80,1,25
14702,2,14702
762,2,9437
2156,2,7548
4784,1,897
1657,1,11354
859,1,859
158,1,4784
1198,2,10686
852,2,3314
1304,1,75
881,2,8488
2284,2,21731
10281,2,10281
14928,0,19099
17992,2,18587
9321,2,9321
7464,0,6847
461,1,1002
2598,2,3957
3023,0,14651
8899,1,287
729,2,1612
370,0,4332
13079,1,3636
1144,1,1144
6378,0,5608
18075,1,18075
611,2,19081
1831,0,8691
9160,0,11397
16762,1,1917
2694,0,6713
5120,1,5120
2825,2,2825
20152,1,17014
412,2,16186
4382,1,837
461,1,330
1002,2,1002
3856,1,19
979,1,287
11198,1,11198
6363,1,1268
1877,2,5175
2669,1,0
2063,2,3707
2767,0,4317
682,0,2158
8373,2,4772
2692,2,5331
572,2,572
3402,1,1636
18683,0,10860
1527,0,2454
4590,1,383
2062,1,1012
729,1,729
8233,2,8233
19582,1,5067
5834,2,14395
9965,0,6987
1255,1,4772
46,2,21321
15623,2,20238
0,2,140
1393,2,5430
703,1,2299
15907,2,18957
9146,1,4188
24189,2,24189
18957,2,18957
19914,1,4117
15375,2,158
4280,1,1540
29,2,7541
14,1,14
2052,0,3502
17563,1,9520
1057,2,2762
4187,1,4187
1036,0,1522
2767,2,2767
5702,0,6337
852,2,2650
1393,1,3240
1106,2,1106
1563,1,1144
3108,2,9479
11764,1,5364
26,2,26
1561,1,572
2529,2,3369
1561,1,475
15058,2,15058
19,1,19
455,1,455
1518,1,1518
4243,0,839
1996,0,15874
8205,2,7746
1256,0,2592
3314,2,17199
1005,0,75
17331,1,14931
2581,0,1426
4420,1,46
96,1,5142
9703,1,8022
22411,2,22525
5268,2,7301
43,0,2191
4383,1,122
283,1,678
9575,2,2057
11764,1,8205
73,1,138
43,0,3252
2407,1,11764
43,2,335
2111,0,1612
1255,2,570
5310,0,5310
374,1,374
22671,0,2499
2114,1,1361
83,1,83
11601,2,11601
2124,2,5747
17288,1,4926
10995,1,1745
4890,0,4578
8159,0,8181
953,0,682
14931,2,15240
2820,2,5617
610,0,5552
3406,1,3406
6472,0,1972
7672,2,7672
1972,1,1972
138,1,852
8379,1,2767
13410,2,13526
1057,0,1233
17143,1,17143
8127,0,11015
852,2,13945
5067,0,5067
110,1,110
2930,2,9149
19328,1,7005
762,2,7247
4732,2,7110
13079,1,13079
4518,1,837
5067,1,5067
5067,1,6208
19385,1,1877
138,1,2767
13755,1,1198
891,1,891
602,1,519
5364,2,1602
726,1,4187
1825,2,69
7863,2,2454
8205,1,8205
16133,0,9643
1413,1,9907
4728,1,6058
138,1,138
4840,1,1785
1369,2,1369
1057,0,10612
1057,2,1177
42,0,8790
2286,0,75
19643,2,19643
2529,0,4095
2906,2,2906
1763,1,1763
4117,0,6337
546,1,2254
18700,2,18700
6434,1,6434
4031,2,16935
1242,1,1897
762,1,2062
3636,0,3636
16745,1,6294
5068,2,8470
539,0,2656
4216,2,4216
1948,2,1948
1996,2,7190
5530,2,1788
881,0,12709
4671,2,1170
2762,1,610
6294,1,455
280,1,280
6208,1,6208
1917,2,18850
286,0,3558
8205,1,8205
73,1,2650
110,2,12104
2715,1,1763
13376,2,13376
762,1,4280
3894,2,3894
2243,0,17499
1255,2,6111
5177,2,5177
2223,1,0
536,2,4862
762,2,762
43,0,5825
8076,1,8076
556,2,2762
9756,2,11176
23661,2,14385
2052,0,1661
153,1,5834
8205,2,968
48,0,1612
4747,2,10281
6803,2,6803
195,1,195
3594,1,1256
10400,1,10400
206,1,206
634,1,2223
2529,0,725
2728,1,88
613,2,9773
5307,1,6378
11217,1,11217
15483,2,18668
5266,1,3623
6593,1,2456
938,1,1817
3382,2,10608
6634,1,15907
461,1,461
11288,2,11288
17852,2,17852
46,1,729
258,1,10142
7297,0,10177
891,2,5482
21027,0,2537
6624,2,7860
88,1,88
1036,0,238
23992,2,21321
20760,0,5595
536,2,536
8132,0,2762
258,0,2
1361,2,1422
5364,0,8532
1106,1,659
196,2,610
20561,0,17441
12036,1,4187
1787,0,1975
2324,0,13474
19413,1,3314
9294,1,836
9009,2,9009
9332,2,6440
2126,1,1917
4538,2,5273
1006,1,1006
6602,2,7200
11867,0,3105
2149,2,9560
2351,0,2351
729,2,621
96,2,96
3643,1,3643
5618,1,11217
3707,2,17647
1361,1,280
762,1,852
4090,1,4090
28,1,226
2786,2,19569
3308,1,11963
23371,2,23371
2240,1,3893
6453,0,12482
6766,0,297
5996,1,461
621,1,14
1205,0,370
5336,0,5336
5067,1,5067
13079,1,3510
19151,2,18880
442,1,1140
19359,2,19359
4840,2,12992
610,0,10973
12260,0,23235
10211,1,10780
10904,1,10360
1531,0,12501
1539,1,2292
7344,2,7344
26,2,878
3252,2,3477
6952,0,12736
16338,2,16338
1742,1,5552
12797,1,5702
5175,2,5175
4772,2,13619
3334,1,621
20323,0,20318
2599,0,1177
9318,2,9318
1540,1,1540
138,2,22283
6921,1,6921
226,0,8372
14960,1,14361
