164993,2,161726
129689,2,3729
62369,2,91
269783,2,287262
8058,1,282578
297296,0,271389
279607,0,279607
77065,2,19342
96070,0,91
82614,2,37927
284428,2,70032
101527,1,32585
434,0,15048
68269,0,6
24743,0,7391
147936,2,646
118966,2,160242
122700,2,122361
99,2,271539
81645,0,82832
132881,0,70623
102179,2,4562
147918,2,147549
94678,2,43292
273245,0,195064
264772,2,255989
132061,2,91
118586,2,64514
72305,0,91
262919,2,22502
203855,0,30068
71371,2,11319
55729,2,315
79152,0,267667
175980,2,3729
69359,2,91
53998,2,57664
94156,2,84206
15333,2,14152
55,0,36653
144189,2,2314
1630,0,1410
126894,0,9998
10150,2,198018
40939,2,5363
4039,2,555
52320,0,65533
55899,2,24883
13883,2,521
114145,0,5870
114369,0,114370
141369,0,4087
130278,2,91
11019,2,168453
37787,0,317
204251,2,201710
145123,0,145123
143260,0,76171
208833,2,201017
19310,0,53292
208931,2,95422
30417,0,10150
275506,2,31283
113825,2,83
188426,0,182986
287629,2,287630
140982,2,130432
161954,2,30
238544,2,237212
88812,2,68130
105661,2,14054
20303,2,62563
201374,2,1888
33882,2,117912
47806,0,49316
291671,2,47001
222661,2,222662
255727,2,254377
6871,0,106696
183203,2,111176
14389,2,57664
40370,2,4427
14227,0,14152
56391,2,83
19320,1,91
26881,2,25476
6649,1,7045
61450,1,81708
46483,2,896
140606,2,138935
8051,2,53085
253062,2,36734
13994,0,8257
169001,2,91
212426,0,13559
118416,0,118415
97199,2,339
10739,2,1212
108597,2,34935
195992,2,182986
2032,2,2023
6027,1,1466
192266,2,156724
72835,0,22478
130991,2,31181
125783,0,125784
9480,1,2116
238952,0,91
173176,2,663
91473,0,91474
27173,0,91
195571,2,191948
123673,0,209994
157376,2,157377
204789,2,202673
24653,2,682
2834,2,2038
172391,1,250271
83523,1,83
235612,1,234208
20923,2,4671
184577,2,64993
68356,2,64179
186378,2,83
362,2,49710
226080,2,105223
291965,0,140432
37552,2,340
140942,0,23659
126310,2,184249
286151,2,47615
85700,0,28575
144689,0,231435
26908,1,113287
179883,2,179884
34434,0,34434
222877,2,34686
178020,0,195064
147610,2,44872
234666,0,17388
37287,0,5495
9302,2,1784
120094,2,119725
