895,30,1126
6765,66,4358
366,19,559
328,174,329
1296,44,12313
268,32,8471
4,2,3931
506,9,2231
2733,29,2978
3356,47,10018
1476,19,2998
6995,13,27
6167,11,23
1130,2,8383
8721,13,474
3105,19,2351
2733,29,607
8027,134,212
2775,81,2775
6298,119,1267
6039,43,141
11645,66,1457
2921,3,410
3803,137,8161
5139,40,541
781,228,781
10615,85,434
1695,15,11617
2624,13,4474
821,120,791
570,42,8030
687,8,6975
12219,214,5538
382,2,2307
5157,31,1426
2415,224,9050
3721,13,1046
5778,148,4653
1615,12,2059
5249,22,10237
10878,41,570
11438,56,11438
10743,160,4429
2127,17,9392
9063,166,5422
647,17,215
6729,136,6664
9040,100,160
7895,13,816
9263,45,4268
186,38,3821
8913,13,68
3880,24,6489
5145,13,2046
3726,75,3452
2369,7,9259
690,38,4282
4495,17,393
3695,8,8763
1990,10,2072
9716,8,2943
971,14,160
5700,11,23
254,17,4385
838,47,5613
8837,216,13741
6025,231,2861
10838,120,791
2260,25,62
2220,19,356
637,69,632
691,38,992
12973,152,6093
1061,6,2729
4341,13,637
5371,17,871
3709,3,2828
11281,121,7143
1671,3,8730
3589,30,1520
1303,13,2282
1834,9,2712
7252,26,1098
145,8,8991
1567,208,90
4407,17,1730
6418,19,3179
2623,104,1916
5612,8,5337
12143,56,12143
4404,29,68
2169,160,3711
117,130,10722
5742,136,85
2683,3,12142
55,28,32
1314,2,2553
7966,31,4
375,20,3235
7392,31,136
12566,48,382
5675,3,6789
1138,6,6907
4291,17,789
4709,89,10476
6739,36,1321
8883,48,32
475,32,7630
11660,7,7996
3934,17,60
4787,21,5037
11467,17,393
3516,6,5145
5429,210,3202
715,3,3577
9381,4,399
3840,154,1437
5013,31,2308
8733,82,1771
3768,66,1046
5987,19,559
5963,6,5937
12312,100,12734
4201,117,1057
9327,55,4137
1761,19,4527
4491,27,4198
3827,58,4035
1814,8,4130
2660,9,506
1245,75,310
5678,59,8334
3148,17,2424
3866,115,747
2658,7,4421
771,130,272
9,130,12131
4164,30,1654
2960,7,7577
3917,47,4165
9769,60,90
5091,164,820
480,75,1845
5236,13,1934
11,130,13094
13365,202,3428
13448,82,6851
1626,9,212
3767,31,136
2929,166,90
2975,8,6082
496,13,1163
8401,13,2394
7832,19,1148
7602,30,1654
4276,13,32
7049,20,2543
2121,218,8339
12004,19,1827
8945,43,141
928,32,7955
3211,137,5276
1604,101,2371
3848,107,8524
3186,8,880
4566,17,862
1296,44,4800
1147,159,1630
8730,110,494
9041,13,202
5291,13,816
505,6,5042
4259,3,5474
1083,75,1756
8007,19,2167
589,9,139
1057,178,561
10809,43,141
5802,136,8222
2149,7,1933
910,174,91
1267,17,131
4,2,6848
3008,13,1304
877,26,1098
5664,38,2624
1908,19,406
8321,148,2034
1756,9,7588
1474,124,4722
8360,208,90
2106,106,2443
399,130,3970
13593,152,7007
6536,124,873
4421,13,1046
1137,10,5648
2241,26,1753
