5125,47,1128
3665,3,8981
7807,71,4693
11679,38,6325
467,7,28
8474,62,12098
12673,68,3107
5387,8,2678
6909,8,6763
985,42,4580
9115,38,12118
4753,71,7237
547,3,4493
1686,66,1551
1679,13,32
8270,13,32
3756,11,23
11950,190,13119
3789,84,6810
4413,63,12067
8747,22,10587
2494,38,569
13193,150,1080
300,185,158
7214,186,7703
8270,28,32
3343,19,2820
1142,11,23
1864,12,3883
7811,6,1935
210,75,793
3973,8,3836
9557,13,1934
4899,179,9836
6186,65,3780
3303,20,2911
5365,31,205
1003,14,160
8338,8,10016
5152,13,1361
7064,4,11
5754,183,7967
139,42,6808
4229,3,10609
9472,19,999
978,50,1030
10851,58,2015
6291,95,521
928,19,3646
4998,14,160
1972,76,7748
434,161,9737
4398,66,1327
1546,42,8024
2236,6,1505
4128,77,407
1014,37,10813
4865,13,27
1513,7,7895
32,15,7070
2961,19,1062
6093,152,1478
5269,8,4661
7345,24,352
1956,68,9394
8490,94,8808
11555,17,2123
1095,8,2569
2634,13,1260
3891,43,141
7699,8,4295
11078,80,4791
6146,100,160
4985,163,7715
2815,20,571
3866,31,1314
10950,85,434
3325,43,384
11246,6,3218
6402,102,9206
179,7,2878
7159,61,6899
5985,8,6343
3078,48,32
9389,76,8835
10068,88,13579
6060,38,219
7434,64,3708
1367,60,90
5881,123,1686
3309,159,6276
139,42,4443
527,38,1792
3018,8,665
5345,19,8713
4752,230,825
345,27,2211
1070,19,601
7271,107,9165
7371,13,119
11186,19,3210
1815,115,747
1180,19,39
10616,124,2846
9000,8,10098
440,30,1237
570,42,3476
1808,47,7331
11930,19,460
4679,19,1250
11656,46,12533
5853,3,6360
11353,213,90
2710,13,158
7548,19,442
10118,3,6467
5514,46,12069
7152,26,1881
6661,29,853
16,6,639
6275,31,658
1990,7,2670
2824,8,7682
10621,15,8850
7664,12,9904
4444,17,1002
5983,50,10596
10305,6,5835
3842,6,5742
7459,43,141
1928,2,2638
918,126,9975
1235,111,12419
5805,13,32
4711,19,3137
3942,49,3978
4421,84,2466
10434,50,9111
9075,6,2377
5790,3,2328
11049,31,470
8235,169,3095
2497,6,4257
2980,3,3444
84,2,10066
4325,8,4472
4085,13,2091
11,130,5109
4468,139,90
2269,119,186
1971,30,826
7604,48,6051
12497,4,399
9967,38,7223
10782,13,32
9150,27,1207
2525,13,32
8285,6,3308
11363,139,5422
10637,66,7876
1651,13,637
8965,17,131
863,7,1971
11172,19,1198
1097,191,7707
8954,6,8953
1084,75,139
14464,181,1383
11633,134,570
9821,8,5483
6651,13,1046
5544,134,1546
743,31,845
8933,8,869
5356,52,2693
4683,22,4402
5987,19,3571
6289,111,8335
908,7,3198
7503,186,5695
3204,3,1737
13083,200,2883
2475,26,1877
5539,160,1327
1879,13,181
7891,235,124
9116,8,3981
4630,141,2140
2658,7,1112
4069,13,1276
6827,26,1098
1684,19,1646
3479,84,3043
3169,22,2391
10963,25,62
454,7,2858
2429,20,713
12796,122,4342
11,130,13306
1080,15,3362
9500,17,862
268,32,3660
11921,66,11518
651,48,32
4208,45,2379
11159,60,90
463,20,10399
879,71,8232
1350,12,6486
2754,22,870
3222,211,5572
236,63,6534
2707,38,2931
3519,109,6952
3978,130,10656
5838,26,342
3095,130,8834
4883,11,23
8460,6,9215
7860,47,7848
1501,7,8270
2494,8,360
8570,124,2846
4957,36,3095
10713,80,344
13508,2,7099
951,19,3672
1446,9,212
3204,48,382
2555,31,1426
5913,6,5724
6617,31,13085
3668,60,90
10778,36,1929
2820,7,7986
3989,157,7199
268,38,4570
8486,21,8487
6183,19,1284
11699,15,14414
13740,133,32
1302,144,10729
7427,101,4907
5387,8,1638
410,32,7376
1248,7,1312
2563,8,3295
11876,43,141
3011,19,179
12900,26,990
2581,20,2545
5803,12,107
5065,45,2161
11691,33,90
117,130,11249
2962,116,2823
3346,8,9341
1703,13,1046
943,97,12110
1127,7,9479
2636,47,4401
1031,75,1834
32,152,4842
399,130,6048
5900,30,6449
5298,119,7517
11267,4,117
8300,2,3773
1528,20,8697
2413,24,592
12877,120,791
2154,30,1062
5747,31,3823
2058,82,1771
6503,38,2649
7401,76,2400
4487,31,1313
124,75,985
5470,76,3916
1121,7,5437
4956,30,10464
3919,8,2312
2460,155,1964
4748,12,3786
8282,24,1652
4102,142,1381
10226,31,4
5728,141,3252
4166,8,5301
10094,129,90
7937,26,342
2665,22,798
180,11,23
98,37,1928
1121,7,6606
6140,43,384
3803,137,5757
5043,66,1327
2531,31,12641
4681,26,1881
1646,47,1727
4330,22,13962
2810,8,5593
12849,17,393
4222,8,8065
587,89,2102
3754,38,4883
10984,5,9
2782,8,491
12921,56,12921
117,130,11672
9054,110,494
5853,43,141
8867,151,1280
1564,30,1126
12105,171,1059
3444,3,2083
8726,20,2182
985,92,9424
5856,25,62
10247,16,32
460,47,2757
6791,108,90
7666,183,2520
8675,148,6025
7348,14,585
381,13,419
1501,10,7309
2944,6,8157
6982,85,434
9279,6,2688
1962,47,6387
537,3,5986
5906,8,1773
755,119,9977
261,10,1994
4244,38,8387
4269,48,32
11240,59,6151
1468,3,2187
12748,5,399
10034,66,3373
7098,176,4666
2788,77,7066
12791,48,2121
1014,37,11742
13303,20,948
9237,39,6289
1271,9,2358
3303,20,7904
840,11,23
3148,17,1415
6872,133,32
3389,6,1195
4118,8,4036
1894,43,384
9206,155,3199
6354,3,145
3108,24,1327
7057,3,9279
5875,160,592
200,20,2484
4438,13,382
11187,6,2689
6353,3,921
2263,3,260
236,44,6108
13009,26,1960
4300,23,209
1148,7,6471
10607,17,7717
6758,103,2144
1641,12,7948
11276,124,873
246,65,11735
2290,228,14299
3663,20,4114
310,75,597
4300,62,420
9711,12,7396
4432,45,4127
9564,127,1234
138,9,5207
13206,44,10087
4003,86,7059
8472,48,1124
3270,19,1121
