2636,47,4401
1031,75,1834
32,152,4842
399,130,6048
5900,30,6449
5298,119,7517
11267,4,117
8300,2,3773
1528,20,8697
2413,24,592
12877,120,791
2154,30,1062
5747,31,3823
2058,82,1771
6503,38,2649
7401,76,2400
4487,31,1313
124,75,985
5470,76,3916
1121,7,5437
4956,30,10464
3919,8,2312
2460,155,1964
4748,12,3786
8282,24,1652
4102,142,1381
10226,31,4
5728,141,3252
4166,8,5301
10094,129,90
7937,26,342
2665,22,798
180,11,23
98,37,1928
1121,7,6606
6140,43,384
3803,137,5757
5043,66,1327
2531,31,12641
4681,26,1881
1646,47,1727
4330,22,13962
2810,8,5593
12849,17,393
4222,8,8065
587,89,2102
3754,38,4883
10984,5,9
2782,8,491
12921,56,12921
117,130,11672
9054,110,494
5853,43,141
8867,151,1280
1564,30,1126
12105,171,1059
3444,3,2083
8726,20,2182
985,92,9424
5856,25,62
10247,16,32
460,47,2757
6791,108,90
7666,183,2520
8675,148,6025
7348,14,585
381,13,419
1501,10,7309
2944,6,8157
6982,85,434
9279,6,2688
1962,47,6387
537,3,5986
5906,8,1773
755,119,9977
261,10,1994
4244,38,8387
4269,48,32
11240,59,6151
1468,3,2187
12748,5,399
10034,66,3373
7098,176,4666
2788,77,7066
12791,48,2121
1014,37,11742
13303,20,948
9237,39,6289
1271,9,2358
3303,20,7904
840,11,23
3148,17,1415
6872,133,32
3389,6,1195
4118,8,4036
1894,43,384
9206,155,3199
6354,3,145
3108,24,1327
7057,3,9279
5875,160,592
200,20,2484
4438,13,382
11187,6,2689
6353,3,921
2263,3,260
236,44,6108
13009,26,1960
4300,23,209
1148,7,6471
10607,17,7717
6758,103,2144
1641,12,7948
11276,124,873
246,65,11735
2290,228,14299
3663,20,4114
310,75,597
4300,62,420
9711,12,7396
4432,45,4127
9564,127,1234
138,9,5207
13206,44,10087
4003,86,7059
8472,48,1124
3270,19,1121
8499,85,1665
6799,130,4586
63,34,90
3164,8,4076
5001,195,2550
12739,131,1046
3571,10,358
3571,47,1459
1303,13,1361
5063,21,6092
138,75,2085
475,32,9022
5914,137,5915
5477,19,4640
4600,31,1130
2271,13,1705
139,42,1455
4905,104,299
7886,3,5720
2547,13,181
10099,15,3152
12815,179,236
4,2,3585
6413,3,4289
8839,76,11544
202,69,632
4650,38,1549
918,126,3148
3721,13,592
13385,20,3787
6147,109,6148
1457,15,12621
939,3,6609
1446,75,570
6126,129,90
2054,83,2055
6753,9,1300
7274,30,20
4075,22,13308
406,47,10622
2546,1,10186
2215,6,7300
2045,29,449
1957,101,2370
69,7,7012
12140,230,6919
6865,86,1702
2712,9,2230
1700,165,11220
6365,25,62
8839,76,4216
7441,103,3848
6853,146,6853
367,77,11758
10069,76,5625
2995,119,7354
1513,47,2319
6327,27,11489
9040,19,2097
2420,141,2421
820,3,801
5554,3,3577
3795,38,7599
316,8,6301
3192,154,2438
8,121,12531
706,89,1637
1933,26,1960
1546,9,1042
6343,8,2422
820,119,2433
2094,17,1002
3228,47,3229
8153,83,592
1519,19,559
5211,85,434
5662,51,2272
3564,38,6701
3825,56,3825
12134,17,862
1969,134,212
12168,163,3878
1551,15,2173
236,63,9243
13028,7,3224
4196,13,2015
8303,174,994
2364,13,158
69,7,5021
599,27,4365
6497,6,1755
6036,6,4482
1808,7,3328
236,63,6483
10399,39,6904
2055,94,6366
985,92,9006
6177,101,6296
1587,130,7611
2523,75,138
6514,17,393
10969,146,10969
3691,8,2346
8864,31,84
1088,18,44
1638,19,327
1039,8,5181
5092,26,342
1937,86,3680
4908,47,10600
4461,64,245
2678,8,5009
11038,71,5326
34,17,818
1950,86,410
6226,17,8059
7032,169,2340
1376,9,985
7870,6,5728
506,92,1483
658,2,5400
2197,202,2265
12340,41,1845
5745,35,2792
1363,25,62
1759,7,5700
11466,25,62
1113,85,434
2793,8,820
2594,48,32
2420,191,2448
368,20,1294
3245,160,249
7461,74,2643
8435,38,71
7222,26,64
4928,8,7009
200,20,4705
516,38,10831
5455,8,3551
5972,17,393
1860,5,11
7597,26,1753
587,89,7669
12179,48,32
4630,31,136
275,174,5123
4539,66,8979
2477,38,11314
5158,8,9045
10014,146,10014
3741,4,9
7661,5,11
357,30,377
8105,20,6419
4733,35,7238
3491,13,32
13232,46,11951
6769,135,1080
6802,43,141
2721,8,7450
5044,86,410
5445,148,1264
5978,82,1771
7344,85,434
2429,20,1612
5653,153,409
399,130,9685
10578,25,62
639,13,293
3887,8,7225
2480,30,1389
1691,3,8615
1126,7,1069
9531,48,2121
7937,31,3248
4716,19,550
2433,45,1532
1582,6,943
5172,219,90
8504,3,2415
7087,66,226
4716,8,4715
138,9,4162
7651,17,871
3611,48,32
258,47,3313
2910,48,32
6333,8,2146
7453,3,1536
7848,43,141
9757,85,434
4428,8,2805
9,130,695
4217,5,11
1262,13,1405
344,29,6293
3824,31,658
117,130,8989
11388,2,6424
606,109,4028
4048,30,457
3731,20,9866
12211,6,10340
9256,17,1730
3172,21,8149
5577,24,2806
10437,48,32
1180,102,4604
3345,13,419
1174,19,559
6973,3,1193
5322,6,4820
1057,130,9466
5280,136,1917
6222,31,8186
3364,19,1661
8882,19,5889
11192,17,862
10205,66,2607
742,8,10256
3100,234,90
740,37,5225
7820,145,2931
6332,22,10796
7669,101,2367
8300,2,603
2187,24,8189
2881,29,1260
7185,1,1067
10027,17,215
212,42,5118
1847,19,955
3846,13,1260
1019,189,3876
5100,137,9513
8215,30,7241
2556,9,2990
3749,8,6767
1785,13,1585
11520,58,11828
579,27,4900
3313,17,215
7566,12,5749
7813,19,4649
6183,48,3485
997,13,1046
3297,17,871
2858,12,10092
6172,11,23
6332,101,4002
4889,44,1297
8017,137,3804
4937,4,11
3834,101,3835
9421,17,871
5059,6,1792
6571,8,3883
3989,65,627
281,6,10891
19,9,2486
845,2,11556
6257,8,367
