/m/01sl1q	/award/award_winner/awards_won./award/award_honor/award_winner	/m/044mz_
/m/016qtt	/common/topic/webpage./common/webpage/category	/m/08mbj5d
/m/03rl1g	/government/legislative_session/members./government/government_position_held/district_represented	/m/05kkh
/m/02p65p	/award/award_winner/awards_won./award/award_honor/award_winner	/m/0337vz
/m/08815	/education/educational_institution/students_graduates./education/education/student	/m/06j0md
/m/01914	/common/topic/webpage./common/webpage/category	/m/08mbj5d
/m/01fq7	/common/topic/webpage./common/webpage/category	/m/08mbj5d
/m/06w99h3	/film/film/genre	/m/02kdv5l
/m/01l1b90	/common/topic/webpage./common/webpage/category	/m/08mbj5d
/m/06wzvr	/film/film/genre	/m/01q03
/m/0495ys	/government/legislative_session/members./government/government_position_held/legislative_sessions	/m/05l2z4
/m/0s3y5	/common/topic/webpage./common/webpage/category	/m/08mbj5d
/m/02g3v6	/award/award_category/nominees./award/award_nomination/nominated_for	/m/0ds33
/m/02p_7cr	/award/award_category/nominees./award/award_nomination/nominated_for	/m/02_1rq
/m/02r22gf	/award/award_category/nominees./award/award_nomination/nominated_for	/m/01cssf
/m/014b4h	/common/topic/webpage./common/webpage/category	/m/08mbj5d
/m/0284n42	/award/award_nominee/award_nominations./award/award_nomination/nominated_for	/m/0pc62
/m/01cv3n	/common/topic/webpage./common/webpage/category	/m/08mbj5d
/m/07hpv3	/tv/tv_program/genre	/m/0vgkd
/m/03kq98	/tv/tv_program/languages	/m/02h40lc
/m/0265v21	/award/award_winner/awards_won./award/award_honor/award_winner	/m/026dg51
/m/09gdm7q	/film/film/other_crew./film/film_crew_gig/film_crew_role	/m/09vw2b7
/m/0265v21	/award/award_nominee/award_nominations./award/award_nomination/nominated_for	/m/02_1rq
/m/02mjs7	/education/educational_degree/people_with_this_degree./education/education/institution	/m/02583l
/m/03s6l2	/film/film/film_format	/m/07fb8_
/m/0340hj	/film/film/film_format	/m/07fb8_
/m/03yl2t	/base/x2010fifaworldcupsouthafrica/world_cup_squad/current_world_cup_squad./base/x2010fifaworldcupsouthafrica/current_world_cup_squad/current_club	/m/025txtg
/m/01f8gz	/film/film/genre	/m/03q4nz
/m/0436yk	/film/film/genre	/m/06n90
/m/0356lc	/common/topic/webpage./common/webpage/category	/m/08mbj5d
/m/05zvj3m	/award/award_category/nominees./award/award_nomination/nominated_for	/m/03lrht
/m/019v9k	/education/educational_degree/people_with_this_degree./education/education/institution	/m/0bthb
/m/02q52q	/film/film/genre	/m/01g6gs
/m/0fdv3	/film/film/genre	/m/02kdv5l
/m/06_wqk4	/film/film/genre	/m/06cvj
/m/07s6prs	/award/award_winner/awards_won./award/award_honor/award_winner	/m/05ztm4r
/m/0btyf5z	/film/film/other_crew./film/film_crew_gig/film_crew_role	/m/09zzb8
/m/0136p1	/people/person/languages	/m/02h40lc
/m/0gz5hs	/award/award_nominee/award_nominations./award/award_nomination/nominated_for	/m/0584r4
/m/04t53l	/common/topic/webpage./common/webpage/category	/m/08mbj5d
/m/09d5h	/tv/tv_network/programs./tv/tv_network_duration/program	/m/02xhpl
/m/023p33	/film/film/release_date_s./film/film_regional_release_date/film_release_distribution_medium	/m/02nxhr
/m/018grr	/award/award_nominee/award_nominations./award/award_nomination/nominated_for	/m/034qzw
/m/02qhqz4	/film/film/other_crew./film/film_crew_gig/film_crew_role	/m/01vx2h
/m/02c638	/film/film/genre	/m/02n4kr
/m/05p1qyh	/film/film/genre	/m/03npn
/m/02xb2bt	/award/award_winner/awards_won./award/award_honor/award_winner	/m/0l6px
/m/07xpm	/education/educational_institution/students_graduates./education/education/student	/m/02m7r
/m/01vv7sc	/people/person/languages	/m/02h40lc
/m/0237fw	/base/popstra/celebrity/friendship./base/popstra/friendship/participant	/m/0jfx1
/m/08052t3	/film/film/other_crew./film/film_crew_gig/film_crew_role	/m/01xy5l_
/m/0jdgr	/film/film/genre	/m/01q03
/m/0gqwc	/award/award_category/nominees./award/award_nomination/nominated_for	/m/09p7fh
/m/02vw1w2	/film/film/genre	/m/01jfsb
/m/02mjs7	/education/educational_degree/people_with_this_degree./education/education/institution	/m/05krk
/m/0227tr	/people/person/languages	/m/02h40lc
/m/04xrx	/common/topic/webpage./common/webpage/category	/m/08mbj5d
/m/09qj50	/award/award_category/nominees./award/award_nomination/nominated_for	/m/02xhpl
/m/0hskw	/award/award_nominee/award_nominations./award/award_nomination/nominated_for	/m/05cvgl
/m/01771z	/film/film/genre	/m/02kdv5l
/m/024rbz	/award/award_nominee/award_nominations./award/award_nomination/nominated_for	/m/04jwly
/m/053yx	/influence/influence_node/peers./influence/peer_relationship/peers	/m/0lgm5
/m/014hr0	/common/topic/webpage./common/webpage/category	/m/08mbj5d
/m/0c94fn	/award/award_nominee/award_nominations./award/award_nomination/nominated_for	/m/0ddt_
/m/0k4d7	/film/film/genre	/m/04t36
/m/0264v8r	/sports/sports_team/sport	/m/02vx4
/m/017z88	/education/educational_institution/students_graduates./education/education/student	/m/03pmzt
/m/03kg2v	/film/film/genre	/m/03k9fj
/m/03rtmz	/government/legislative_session/members./government/government_position_held/district_represented	/m/081mh
/m/07hpv3	/tv/tv_program/genre	/m/0hcr
/m/057xs89	/award/award_category/nominees./award/award_nomination/nominated_for	/m/013q07
/m/02vx4	/sports/sport/pro_athletes./sports/pro_sports_played/athlete	/m/0fv6dr
/m/01hb1t	/education/educational_institution/students_graduates./education/education/student	/m/01v3s2_
/m/0gr51	/award/award_category/nominees./award/award_nomination/nominated_for	/m/04jwly
/m/01wj18h	/common/topic/webpage./common/webpage/category	/m/08mbj5d
/m/06f0dc	/government/legislative_session/members./government/government_position_held/legislative_sessions	/m/05l2z4
/m/01k98nm	/award/award_winner/awards_won./award/award_honor/award_winner	/m/02v3yy
/m/04chyn	/organization/organization/headquarters./location/mailing_address/citytown	/m/09b8m
/m/09td7p	/award/award_category/nominees./award/award_nomination/nominated_for	/m/0djlxb
/m/0gs96	/award/award_category/nominees./award/award_nomination/nominated_for	/m/01rwyq
/m/0pvms	/film/film/genre	/m/06cvj
/m/0134s5	/common/topic/webpage./common/webpage/category	/m/08mbj5d
/m/01t2h2	/common/topic/webpage./common/webpage/category	/m/08mbj5d
/m/04vh83	/film/film/genre	/m/082gq
/m/01l4zqz	/award/award_winner/awards_won./award/award_honor/award_winner	/m/01309x
/m/02q5xsx	/award/award_winner/awards_won./award/award_honor/award_winner	/m/03y9ccy
/m/0fpj4lx	/base/eating/practicer_of_diet/diet	/m/07_jd
/m/04954r	/film/film/genre	/m/02kdv5l
/m/0gvrws1	/film/film/other_crew./film/film_crew_gig/film_crew_role	/m/09vw2b7
/m/02pqs8l	/common/topic/webpage./common/webpage/category	/m/08mbj5d
/m/04chyn	/common/topic/webpage./common/webpage/category	/m/08mbj5d
/m/01vw8k	/film/film/film_format	/m/07fb8_
/m/03qgjwc	/award/award_category/nominees./award/award_nomination/nominated_for	/m/0320fn
/m/08cx5g	/tv/tv_program/languages	/m/02h40lc
/m/02wb6yq	/celebrities/celebrity/celebrity_friends./celebrities/friendship/friend	/m/0dl567
/m/0pqc5	/government/government_office_category/officeholders./government/government_position_held/jurisdiction_of_office	/m/01sn3
/m/02vzc	/olympics/olympic_participating_country/athletes./olympics/olympic_athlete_affiliation/olympics	/m/0lgxj
/m/02fqrf	/film/film/other_crew./film/film_crew_gig/film_crew_role	/m/04pyp5
/m/02qyp19	/award/award_category/nominees./award/award_nomination/nominated_for	/m/02rn00y
/m/0cp0ph6	/film/film/release_date_s./film/film_regional_release_date/film_release_distribution_medium	/m/02nxhr
/m/033x5p	/education/educational_institution/students_graduates./education/education/student	/m/028q6
/m/02bwc7	/base/popstra/celebrity/friendship./base/popstra/friendship/participant	/m/0cqt90
/m/057lbk	/film/film/other_crew./film/film_crew_gig/film_crew_role	/m/09vw2b7
/m/02r22gf	/award/award_category/nominees./award/award_nomination/nominated_for	/m/02fqrf
/m/0d05fv	/common/topic/webpage./common/webpage/category	/m/08mbj5d
