3172,2,2057
3727,1,76
2956,1,2956
3799,2,15353
762,2,10278
18759,1,1896
15017,2,15017
4092,2,11822
15328,1,11354
10022,1,1255
5723,1,5723
83,2,904
312,1,5442
13650,2,13650
3149,1,286
4423,1,3516
4747,0,4951
196,2,23915
4840,0,2356
3856,2,4489
22669,2,22669
13471,2,13471
14,1,8205
5011,1,6602
5473,1,5674
3617,1,4772
10834,2,22418
2627,2,2627
7035,1,370
2762,0,1039
1636,2,5942
43,2,3
11579,2,11579
30,0,2731
76,1,570
467,1,467
1106,1,76
390,1,88
26,2,5358
4092,0,613
573,0,5636
762,2,12343
110,2,12104
4317,2,4317
8487,1,5331
1636,2,3462
4110,1,712
729,1,729
1917,2,3542
46,1,46
7297,2,4524
10052,1,1561
712,2,16695
184,0,1421
3314,1,852
11601,2,9046
3984,2,5294
2284,1,7
2111,1,1369
4534,1,131
9402,1,2419
14931,2,2762
3030,2,5094
20847,2,20847
1365,2,14606
5760,1,16344
76,2,12585
11117,0,11117
3240,2,8469
565,2,610
436,0,168
2,2,742
3707,2,3707
11582,1,11582
5723,2,524
1321,0,2254
6503,2,8372
621,1,712
70,1,70
11936,2,11936
3167,0,3167
43,0,4799
948,1,948
1115,1,2691
5723,2,10802
12374,2,11923
12382,2,12382
70,0,621
1763,2,7552
10778,0,8855
3984,0,6803
138,1,1012
1879,0,921
897,2,15178
196,1,196
712,1,712
76,1,76
76,1,76
162,1,111
8477,0,1426
2397,2,3675
3406,2,15214
8494,1,6624
2762,2,2762
803,0,7096
6378,2,2762
4524,2,10829
621,2,446
5601,1,6362
1393,2,2868
1470,1,9266
3282,0,4110
17928,2,17928
891,2,8957
16788,1,1369
6453,0,4747
6784,0,9254
5939,1,5862
2956,2,10981
5067,1,6378
14196,0,14823
134,1,4423
1256,1,1253
11764,1,9476
12560,2,12560
762,2,4037
11579,1,897
286,1,4784
0,1,0
87,2,837
3030,1,3030
6655,1,610
5120,2,18969
5067,0,6285
283,2,1106
6822,2,8977
4090,1,4090
64,0,109
506,1,1206
6453,2,23604
1179,1,1521
24126,0,24126
6602,2,13696
8205,2,6067
1636,2,3984
18117,0,18795
16565,2,16565
1763,2,14010
108,0,235
5831,2,5831
4420,2,8082
613,1,613
95,2,2762
2767,2,23819
12894,2,7768
613,2,682
5470,1,5470
16215,1,16215
1131,1,73
5553,2,23111
95,2,14773
10179,1,8721
1255,1,5660
4355,1,8760
4879,1,1786
2256,0,5067
3693,1,3693
1361,0,1068
12382,2,490
43,1,26
4216,2,4216
13534,1,467
3172,0,4494
8945,2,6952
8105,2,4678
172,1,1877
1959,2,1612
20029,2,20029
73,1,73
17126,1,4966
196,2,20416
4242,2,10864
762,1,76
9456,2,9858
73,1,28
4187,2,13777
1877,1,1640
3252,1,414
4747,2,4747
852,0,3728
72,1,839
2603,1,134
3123,1,4578
6503,1,2062
3044,0,3207
1995,0,8372
5043,1,5101
1361,2,6021
1251,2,6306
76,2,2622
108,1,1521
2692,2,2692
442,0,249
4538,2,23145
158,2,5462
2319,2,3372
3546,2,7196
477,1,8205
1818,1,1818
5470,2,1694
20257,0,4703
153,2,10657
703,1,703
618,2,1364
11140,0,8307
68,1,2783
73,1,3648
6208,2,14863
120,2,4050
4466,2,1644
73,2,73
884,1,884
14394,0,897
311,0,6285
2930,0,2334
7273,2,7273
2628,1,2628
23832,2,23832
518,1,539
4747,2,8097
446,1,3649
904,2,904
8617,1,5025
6208,0,20229
2089,1,42
158,2,10062
3092,2,3392
3030,2,1235
123,1,2694
20497,0,507
76,1,198
5364,1,5364
1242,1,1242
363,0,335
801,2,801
196,2,17593
4959,2,4959
577,2,9080
881,1,2095
3546,2,7196
852,1,852
120,2,2997
76,2,18265
539,2,6503
502,0,722
1642,1,1642
5915,2,2425
5580,1,348
5067,1,5067
8205,2,8883
1959,1,1959
2767,1,11354
30,2,810
4583,1,2351
158,0,3583
9139,1,1144
11354,0,5639
17795,2,15587
3799,2,6088
4547,1,8234
383,2,1666
1200,1,1200
5552,2,7110
95,2,6077
1763,2,3982
8205,2,8205
201,1,133
762,0,4633
4064,2,1863
1470,1,1470
455,1,455
11494,1,2762
22841,1,30
570,1,694
6937,0,2787
3031,2,1198
10052,2,10052
10360,1,10814
20481,0,20518
610,1,14
285,1,201
1917,2,1917
2132,1,2741
1636,1,2762
15094,1,15094
19165,2,19165
0,1,0
1763,1,2818
2111,2,5307
23452,1,8437
110,0,170
169,2,169
4316,0,4485
1971,1,1971
762,2,5770
5201,0,8310
3636,2,3365
22551,1,11959
2009,1,153
762,2,1990
6434,2,14234
2156,1,2156
5618,2,5618
3314,2,1845
1540,2,5825
14271,1,14271
76,0,73
391,1,46
19465,2,2603
6510,0,23053
