8155,0,83
4951,1,2256
3907,0,6474
22910,2,22910
9332,2,7440
2627,1,5147
15751,2,23360
110,2,14650
570,2,4504
15587,2,15587
23114,1,110
23338,1,6503
3068,2,2825
12404,1,8205
914,2,914
2730,2,8624
7125,1,1361
18583,2,3542
976,1,88
762,2,6424
153,2,25
6872,1,2930
12164,1,6921
11858,1,6208
4728,0,4728
14037,2,7768
16215,1,16215
6822,1,6822
3787,2,4732
158,2,9133
15140,2,15140
1531,2,11342
762,2,16670
8075,1,5368
1255,2,3462
0,0,2
2390,0,17726
348,1,3475
2760,1,2760
4358,2,4358
4494,2,4494
43,2,1521
948,1,113
18759,2,15310
40,1,40
134,2,5618
76,2,572
9160,1,9160
4606,2,434
3427,1,822
1393,1,641
3417,1,5355
8205,1,8205
621,1,621
2598,2,1422
196,2,14
762,1,5043
5067,0,18717
4508,2,9811
315,0,8522
2397,1,5364
14,2,8576
7398,2,8315
1393,1,6784
3172,2,3727
16064,2,16064
406,0,388
3172,2,9718
7729,1,2756
19450,2,19450
12260,0,8691
4884,0,6111
42,1,11217
12753,2,374
14928,2,10883
11562,0,8307
20305,1,823
18032,1,18032
1636,0,7409
9332,1,2930
5618,1,3240
2053,1,2053
2674,2,4887
0,2,5551
76,2,16873
9160,2,10860
1361,2,11430
26,0,235
110,2,5126
2246,2,2246
1359,2,5618
1779,2,11587
42,1,42
565,0,307
6378,1,15937
6784,2,2762
712,1,4538
19,2,4061
546,0,2351
7005,1,7005
3850,0,42
3613,2,1663
184,1,184
5067,0,15266
28,1,158
4857,2,8372
5457,2,23825
461,1,1256
1917,2,100
42,1,15907
2009,2,2009
6230,2,5932
4117,0,1198
83,1,83
1795,2,20576
76,1,76
712,2,19855
1628,0,7854
1636,2,2764
29,1,79
2762,0,3153
10360,1,10360
7039,2,14762
1831,1,1831
2816,2,23751
76,0,12450
6434,2,15200
539,2,2158
852,2,16291
4548,2,14034
2286,2,9724
1636,2,6194
729,1,7555
3969,1,2472
1338,1,1338
1392,1,79
6434,0,1065
4747,1,1917
4092,2,15918
1818,2,12302
1057,2,3307
17992,0,14187
21052,1,21052
621,1,4110
10983,1,3984
5209,1,1312
4117,0,3416
4973,1,881
9189,1,4784
3172,2,117
1255,2,2589
5068,1,138
18298,0,18948
1011,0,11506
17482,1,21268
1206,2,1787
2739,1,5098
2529,1,15235
2598,1,2645
7103,1,7103
11397,2,11545
852,2,7541
1338,1,1268
7151,0,6285
9935,2,9935
2292,2,9677
7005,2,11543
1922,0,21327
1753,1,570
8534,1,6624
5825,0,3389
1012,2,2579
3933,2,3933
1359,2,2603
1300,2,461
10422,2,13185
1786,1,1917
7005,0,15328
14931,2,15389
11792,0,7115
153,1,11354
4187,2,7343
1844,1,42
4280,1,370
1763,1,610
852,2,17477
836,0,1036
370,2,2214
703,0,1971
2888,0,9693
5618,1,5273
5915,2,5503
16215,0,15699
1404,2,1404
11358,0,17715
22917,2,22917
4011,1,5067
21725,2,21725
4234,2,19345
26,2,810
2820,0,2158
73,1,76
504,0,2868
190,0,25
432,1,6294
753,1,1917
6246,1,5862
3382,2,19953
4548,1,2255
1787,1,461
28,2,968
1177,1,621
15714,0,16725
204,0,1057
7398,0,12619
2243,0,76
4383,2,18075
904,2,1380
11959,2,12646
25,0,302
968,2,968
4117,2,15468
455,1,3636
11228,1,8051
7297,2,9133
3252,1,3186
4926,0,5618
8205,1,8205
6434,0,315
95,0,76
88,1,5101
691,1,280
3108,1,3108
5011,0,24503
20520,1,20520
16018,2,17179
2767,2,12366
76,2,6634
5142,1,5142
8373,2,21444
3161,1,1763
22762,1,22762
570,1,158
138,1,2529
5618,0,4590
7029,1,3196
10200,1,8127
1359,2,5932
3382,0,17742
4420,1,4420
971,1,971
15760,1,15760
1255,1,1255
1818,1,729
5503,2,5503
1879,1,3975
2583,1,659
4187,0,511
1636,0,5398
4524,1,88
621,0,9479
1393,2,7550
1917,1,162
8617,2,15587
5266,2,9160
641,2,774
10360,0,1144
374,1,374
109,1,875
15483,2,5126
5067,1,1818
10932,1,10932
46,1,4855
9160,1,6208
621,1,1531
442,2,4505
1268,1,1268
5142,0,762
221,0,613
2488,1,3617
14226,0,14226
42,0,1335
17014,1,17014
2877,1,852
42,0,9384
839,1,839
2254,2,686
74,2,74
1636,2,21012
13031,1,13031
9724,2,15106
0,1,455
1917,2,5819
2756,2,186
5618,1,5618
5969,1,16204
4867,1,2199
303,1,303
10224,1,10225
736,2,13673
1985,1,5623
101,0,25
15535,2,17762
1361,2,2243
4726,0,1395
1636,2,13204
3299,0,4332
1687,1,1002
904,0,134
3315,2,3433
8721,1,6453
24586,0,24576
4031,1,4031
2156,1,14
15907,2,15587
568,1,568
571,1,571
9572,1,3882
1115,1,374
5055,1,2583
1787,2,1787
1300,1,1268
621,2,18123
100,0,1404
2254,1,184
4283,2,8070
3707,2,2057
3330,0,886
5120,0,3797
68,2,898
528,1,1563
682,2,682
4590,1,5618
19,0,93
2598,1,2598
16291,0,5090
928,2,5175
10387,1,4926
13034,0,24307
153,1,1300
7297,1,42
5364,1,1106
253,1,253
3126,1,43
1636,2,1470
1470,2,5883
83,1,83
4747,1,2156
11177,2,11177
5067,1,563
4117,1,4117
7156,2,7156
403,1,403
9160,0,21956
253,1,6378
3381,0,13858
6378,2,13072
12268,0,16203
17414,2,17414
16357,2,16357
20242,1,3240
5103,0,5130
11450,1,1365
73,0,25
174,0,461
19225,2,19225
3382,0,1972
11978,2,5473
6602,2,20666
20846,2,20846
3649,1,7447
3648,1,5470
2650,2,70
8762,0,4884
21039,2,22381
5364,2,6533
1359,2,1510
1576,2,2762
839,2,221
6363,2,6363
2762,1,2762
4926,1,3323
9308,1,2775
12736,0,5090
3636,1,3636
13055,2,13055
18583,1,1183
17057,2,5067
